Preview,Collection,Obs. ID,Product ID,RA (J2000.0),Dec. (J2000.0),Start Date,Instrument,Int. Time,Target Name,Filter,Cal. Lev.,Obs. Type,Min. Wavelength,Max. Wavelength,Proposal ID,P.I. Name,Data Release,Field of View,Polygon,Pixel Scale,Resolving Power,End Date,Data Type,Moving Target,Provenance Name,Intent,Target Type,Target Standard,Target Keywords,Sequence Number,Algorithm Name,Proposal Title,Proposal Keywords,IQ,Instrument Keywords,Tau,Molecule,Transition,Proposal Project,Band,Prov. Version,Prov. Project,Prov. Run ID,Prov. Last Executed,Rest-frame Energy,Quality,Publisher ID
caom:CFHT/831286,CFHT,831286.0,831286p,36.504406217121385,-4.490140631830356,53730.353091499994,MegaPrime,300.08100000000013,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-26T00:00:00.000,0.9781033873143414,36.990169182547426 -3.9867922749231766 37.00073555308464 -4.988724941178336 36.01207490356651 -4.987236933468322 36.011703076984816 -3.994183111856541,0.1860142077929736,4.4221514508099995,53730.35656465972,image,0.0,ELIXIR,science,,0.0,,831286.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T14:20:33.000,,,ivo://cadc.nrc.ca/CFHT?831286/831286p
caom:CFHT/831286,CFHT,831286.0,831286p,36.504406217121385,-4.490140631830356,53730.353091499994,MegaPrime,300.08100000000013,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-26T00:00:00.000,0.9781033873143414,36.990169182547426 -3.9867922749231766 37.00073555308464 -4.988724941178336 36.01207490356651 -4.987236933468322 36.011703076984816 -3.994183111856541,0.1860142077929736,4.4221514508099995,53730.35656465972,image,0.0,ELIXIR,science,,0.0,,831286.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T14:20:33.000,,,ivo://cadc.nrc.ca/CFHT?831286/831286p
caom:CFHT/831287,CFHT,831287.0,831287p,36.49466401406118,-4.47140548632825,53730.357307700004,MegaPrime,300.0900000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-26T00:00:00.000,0.9724598291187831,36.98175256334442 -3.9698003556672754 36.98798094953997 -4.965183835255443 36.005072126462224 -4.971406263328846 36.00334308899869 -3.9775137311354904,0.18606704442533376,4.4221514508099995,53730.360780963885,image,0.0,ELIXIR,science,,0.0,,831287.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T14:21:51.000,,,ivo://cadc.nrc.ca/CFHT?831287/831287p
caom:CFHT/831287,CFHT,831287.0,831287p,36.49466401406118,-4.47140548632825,53730.357307700004,MegaPrime,300.0900000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-26T00:00:00.000,0.9724598291187831,36.98175256334442 -3.9698003556672754 36.98798094953997 -4.965183835255443 36.005072126462224 -4.971406263328846 36.00334308899869 -3.9775137311354904,0.18606704442533376,4.4221514508099995,53730.360780963885,image,0.0,ELIXIR,science,,0.0,,831287.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T14:21:51.000,,,ivo://cadc.nrc.ca/CFHT?831287/831287p
caom:CFHT/831288,CFHT,831288.0,831288p,36.50457946368656,-4.491133605924773,53730.3623641,MegaPrime,300.0939999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-26T00:00:00.000,0.9794030677458564,36.99007785327891 -3.9866105320481484 37.00073555308464 -4.98872494117829 36.01441022558924 -4.992134795594606 36.01170307698475 -3.994183111856541,0.1860814803982621,4.4221514508099995,53730.36583741019,image,0.0,ELIXIR,science,,0.0,,831288.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T14:21:44.000,,,ivo://cadc.nrc.ca/CFHT?831288/831288p
caom:CFHT/831288,CFHT,831288.0,831288p,36.50457946368656,-4.491133605924773,53730.3623641,MegaPrime,300.0939999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-26T00:00:00.000,0.9794030677458564,36.99007785327891 -3.9866105320481484 37.00073555308464 -4.98872494117829 36.01441022558924 -4.992134795594606 36.01170307698475 -3.994183111856541,0.1860814803982621,4.4221514508099995,53730.36583741019,image,0.0,ELIXIR,science,,0.0,,831288.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T14:21:44.000,,,ivo://cadc.nrc.ca/CFHT?831288/831288p
caom:CFHT/831761,CFHT,831761.0,831761p,36.49673870531633,-4.497279756640538,53734.2970136,MegaPrime,300.08,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-30T00:00:00.000,0.9834240804784996,36.984308726075895 -3.994825218365991 36.99516184223519 -4.997054630109927 36.00840667792949 -4.9970139677746745 35.99733727678525 -4.000115487997678,0.18607525401595,4.4221514508099995,53734.30048674816,image,0.0,ELIXIR,science,,0.0,,831761.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T15:21:10.000,,,ivo://cadc.nrc.ca/CFHT?831761/831761p
caom:CFHT/831761,CFHT,831761.0,831761p,36.49673870531633,-4.497279756640538,53734.2970136,MegaPrime,300.08,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-30T00:00:00.000,0.9834240804784996,36.984308726075895 -3.994825218365991 36.99516184223519 -4.997054630109927 36.00840667792949 -4.9970139677746745 35.99733727678525 -4.000115487997678,0.18607525401595,4.4221514508099995,53734.30048674816,image,0.0,ELIXIR,science,,0.0,,831761.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T15:21:10.000,,,ivo://cadc.nrc.ca/CFHT?831761/831761p
caom:CFHT/831762,CFHT,831762.0,831762p,36.492922965372564,-4.506868826543922,53734.3010643,MegaPrime,300.083,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-30T00:00:00.000,0.9811182697208594,36.98390395575059 -4.007733920026252 36.98899814201146 -5.005384319033681 36.00169533222534 -5.005039657828402 35.99652457441194 -4.009135732746359,0.18602240613826,4.4221514508099995,53734.30453748287,image,0.0,ELIXIR,science,,0.0,,831762.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T15:27:13.000,,,ivo://cadc.nrc.ca/CFHT?831762/831762p
caom:CFHT/831762,CFHT,831762.0,831762p,36.492922965372564,-4.506868826543922,53734.3010643,MegaPrime,300.083,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-30T00:00:00.000,0.9811182697208594,36.98390395575059 -4.007733920026252 36.98899814201146 -5.005384319033681 36.00169533222534 -5.005039657828402 35.99652457441194 -4.009135732746359,0.18602240613826,4.4221514508099995,53734.30453748287,image,0.0,ELIXIR,science,,0.0,,831762.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T15:27:13.000,,,ivo://cadc.nrc.ca/CFHT?831762/831762p
caom:CFHT/831763,CFHT,831763.0,831763p,36.499694738655506,-4.521150757189132,53734.305176300004,MegaPrime,300.0869999999997,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-30T00:00:00.000,0.9718776305229542,36.98680084593164 -4.019838247560698 36.99299882312811 -5.014655949630309 36.01019207114217 -5.020938003136964 36.008312932385486 -4.02751187359465,0.18593374887997446,4.4221514508099995,53734.30864952917,image,0.0,ELIXIR,science,,0.0,,831763.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T15:29:01.000,,,ivo://cadc.nrc.ca/CFHT?831763/831763p
caom:CFHT/831763,CFHT,831763.0,831763p,36.499694738655506,-4.521150757189132,53734.305176300004,MegaPrime,300.0869999999997,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-30T00:00:00.000,0.9718776305229542,36.98680084593164 -4.019838247560698 36.99299882312811 -5.014655949630309 36.01019207114217 -5.020938003136964 36.008312932385486 -4.02751187359465,0.18593374887997446,4.4221514508099995,53734.30864952917,image,0.0,ELIXIR,science,,0.0,,831763.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T15:29:01.000,,,ivo://cadc.nrc.ca/CFHT?831763/831763p
caom:CFHT/831764,CFHT,831764.0,831764p,36.5036519297605,-4.487758247388001,53734.3121505,MegaPrime,300.0939999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-30T00:00:00.000,0.972070441379195,36.99065135870951 -3.986217975209244 36.997027386150975 -4.981327904554451 36.01410558133636 -4.987581956910491 36.01224307698477 -3.994183111856541,0.1859217095740531,4.4221514508099995,53734.31562381019,image,0.0,ELIXIR,science,,0.0,,831764.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T15:27:19.000,,,ivo://cadc.nrc.ca/CFHT?831764/831764p
caom:CFHT/831764,CFHT,831764.0,831764p,36.5036519297605,-4.487758247388001,53734.3121505,MegaPrime,300.0939999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-30T00:00:00.000,0.972070441379195,36.99065135870951 -3.986217975209244 36.997027386150975 -4.981327904554451 36.01410558133636 -4.987581956910491 36.01224307698477 -3.994183111856541,0.1859217095740531,4.4221514508099995,53734.31562381019,image,0.0,ELIXIR,science,,0.0,,831764.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T15:27:19.000,,,ivo://cadc.nrc.ca/CFHT?831764/831764p
caom:CFHT/831765,CFHT,831765.0,831765p,36.495205976509865,-4.471776946589614,53734.3169859,MegaPrime,300.092,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-30T00:00:00.000,0.9730168395265864,36.982115117895304 -3.96998604916132 36.98884039029516 -4.96573245735749 36.005540396088634 -4.971964545477247 36.003883088998705 -3.9775137311355016,0.1859976270885592,4.4221514508099995,53734.32045918703,image,0.0,ELIXIR,science,,0.0,,831765.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T15:29:15.000,,,ivo://cadc.nrc.ca/CFHT?831765/831765p
caom:CFHT/831765,CFHT,831765.0,831765p,36.495205976509865,-4.471776946589614,53734.3169859,MegaPrime,300.092,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-30T00:00:00.000,0.9730168395265864,36.982115117895304 -3.96998604916132 36.98884039029516 -4.96573245735749 36.005540396088634 -4.971964545477247 36.003883088998705 -3.9775137311355016,0.1859976270885592,4.4221514508099995,53734.32045918703,image,0.0,ELIXIR,science,,0.0,,831765.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-19T15:29:15.000,,,ivo://cadc.nrc.ca/CFHT?831765/831765p
caom:CFHT/832271,CFHT,832271.0,832271p,36.499276430364866,-4.499866673658488,53739.3038224,MegaPrime,300.08100000000013,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-04T00:00:00.000,0.9789786391712596,36.98556286904021 -3.996753821048983 36.99570205381975 -4.997334619653758 36.00784176202771 -4.999363975665916 36.006657889281215 -4.002792791991157,0.18608047660210236,4.4221514508099995,53739.307295559716,image,0.0,ELIXIR,science,,0.0,,832271.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-20T10:25:44.000,,,ivo://cadc.nrc.ca/CFHT?832271/832271p
caom:CFHT/832271,CFHT,832271.0,832271p,36.499276430364866,-4.499866673658488,53739.3038224,MegaPrime,300.08100000000013,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-04T00:00:00.000,0.9789786391712596,36.98556286904021 -3.996753821048983 36.99570205381975 -4.997334619653758 36.00784176202771 -4.999363975665916 36.006657889281215 -4.002792791991157,0.18608047660210236,4.4221514508099995,53739.307295559716,image,0.0,ELIXIR,science,,0.0,,832271.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-20T10:25:44.000,,,ivo://cadc.nrc.ca/CFHT?832271/832271p
caom:CFHT/832272,CFHT,832272.0,832272p,36.492724096408146,-4.506790474418324,53739.3078766,MegaPrime,300.08400000000006,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-04T00:00:00.000,0.9750902056870884,36.98449412355069 -4.00801390978387 36.98501250095287 -5.000919116428645 36.00189363333735 -5.007176543074736 36.00053285956536 -4.011122482521558,0.18610045744762266,4.4221514508099995,53739.31134979445,image,0.0,ELIXIR,science,,0.0,,832272.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-20T10:25:38.000,,,ivo://cadc.nrc.ca/CFHT?832272/832272p
caom:CFHT/832272,CFHT,832272.0,832272p,36.492724096408146,-4.506790474418324,53739.3078766,MegaPrime,300.08400000000006,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-04T00:00:00.000,0.9750902056870884,36.98449412355069 -4.00801390978387 36.98501250095287 -5.000919116428645 36.00189363333735 -5.007176543074736 36.00053285956536 -4.011122482521558,0.18610045744762266,4.4221514508099995,53739.31134979445,image,0.0,ELIXIR,science,,0.0,,832272.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-20T10:25:38.000,,,ivo://cadc.nrc.ca/CFHT?832272/832272p
caom:CFHT/832273,CFHT,832273.0,832273p,36.49262760478509,-4.5067367423355345,53739.31193019999,MegaPrime,300.07600000000025,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-04T00:00:00.000,0.9750852528629964,36.984444141529984 -4.008043908686416 36.98513633061226 -5.000623171832655 36.00153375005735 -5.007033637823978 36.00048284143211 -4.011152481406995,0.1860784436987681,4.4221514508099995,53739.31540330184,image,0.0,ELIXIR,science,,0.0,,832273.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-20T10:41:31.000,,,ivo://cadc.nrc.ca/CFHT?832273/832273p
caom:CFHT/832273,CFHT,832273.0,832273p,36.49262760478509,-4.5067367423355345,53739.31193019999,MegaPrime,300.07600000000025,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-04T00:00:00.000,0.9750852528629964,36.984444141529984 -4.008043908686416 36.98513633061226 -5.000623171832655 36.00153375005735 -5.007033637823978 36.00048284143211 -4.011152481406995,0.1860784436987681,4.4221514508099995,53739.31540330184,image,0.0,ELIXIR,science,,0.0,,832273.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-20T10:41:31.000,,,ivo://cadc.nrc.ca/CFHT?832273/832273p
caom:CFHT/832274,CFHT,832274.0,832274p,36.49964018426682,-4.5236379001663485,53739.3160289,MegaPrime,300.0660000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-04T00:00:00.000,0.9777488840283084,36.988898530121375 -4.0204448197711855 36.993301290607185 -5.017859486449422 36.00788757009573 -5.026430233052876 36.008852762439055 -4.027791863191783,0.1861744285946781,4.4221514508099995,53739.31950188612,image,0.0,ELIXIR,science,,0.0,,832274.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-20T10:45:35.000,,,ivo://cadc.nrc.ca/CFHT?832274/832274p
caom:CFHT/832274,CFHT,832274.0,832274p,36.49964018426682,-4.5236379001663485,53739.3160289,MegaPrime,300.0660000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-04T00:00:00.000,0.9777488840283084,36.988898530121375 -4.0204448197711855 36.993301290607185 -5.017859486449422 36.00788757009573 -5.026430233052876 36.008852762439055 -4.027791863191783,0.1861744285946781,4.4221514508099995,53739.31950188612,image,0.0,ELIXIR,science,,0.0,,832274.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-20T10:45:35.000,,,ivo://cadc.nrc.ca/CFHT?832274/832274p
caom:CFHT/832275,CFHT,832275.0,832275p,36.5032857059414,-4.490105415640343,53739.320142699995,MegaPrime,300.07799999999975,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-04T00:00:00.000,0.9739402430313646,36.990750059601794 -3.9887982942220512 36.997071565474855 -4.98387892752653 36.01299284684201 -4.9910128873321895 36.0127929144752 -3.9944531018260507,0.18601786011939947,4.4221514508099995,53739.323615825,image,0.0,ELIXIR,science,,0.0,,832275.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-20T10:45:40.000,,,ivo://cadc.nrc.ca/CFHT?832275/832275p
caom:CFHT/832275,CFHT,832275.0,832275p,36.5032857059414,-4.490105415640343,53739.320142699995,MegaPrime,300.07799999999975,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-04T00:00:00.000,0.9739402430313646,36.990750059601794 -3.9887982942220512 36.997071565474855 -4.98387892752653 36.01299284684201 -4.9910128873321895 36.0127929144752 -3.9944531018260507,0.18601786011939947,4.4221514508099995,53739.323615825,image,0.0,ELIXIR,science,,0.0,,832275.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-20T10:45:40.000,,,ivo://cadc.nrc.ca/CFHT?832275/832275p
caom:CFHT/832276,CFHT,832276.0,832276p,36.497287834487274,-4.47502312832917,53739.324261099995,MegaPrime,300.068,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-04T00:00:00.000,0.9789277187967756,36.98304366795705 -3.971411249465846 36.993473209652926 -4.972335553209405 36.00717247808941 -4.975745397812261 36.00446292117905 -3.977793720733901,0.18624246195287752,4.4221514508099995,53739.327734109254,image,0.0,ELIXIR,science,,0.0,,832276.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-20T10:45:46.000,,,ivo://cadc.nrc.ca/CFHT?832276/832276p
caom:CFHT/832276,CFHT,832276.0,832276p,36.497287834487274,-4.47502312832917,53739.324261099995,MegaPrime,300.068,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-04T00:00:00.000,0.9789277187967756,36.98304366795705 -3.971411249465846 36.993473209652926 -4.972335553209405 36.00717247808941 -4.975745397812261 36.00446292117905 -3.977793720733901,0.18624246195287752,4.4221514508099995,53739.327734109254,image,0.0,ELIXIR,science,,0.0,,832276.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm05,2006-01-20T10:45:46.000,,,ivo://cadc.nrc.ca/CFHT?832276/832276p
caom:CFHT/835887,CFHT,835887.0,835887p,36.49616654325292,-4.496362208088102,53766.2813655,MegaPrime,300.089,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-28T00:00:00.000,0.9787086932708392,36.11286033434039 -3.9963498763858345 36.986586800883074 -3.995377770450802 36.98869160064587 -4.990924770653722 36.11715723765936 -5.00056311603025 36.005144988484936 -4.9943088184697775 36.006118395894376 -4.001952823197857,0.18602409064070505,4.4221514508099995,53766.28483875231,image,0.0,ELIXIR,science,,0.0,,835887.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm06,2006-02-15T13:54:12.000,,,ivo://cadc.nrc.ca/CFHT?835887/835887p
caom:CFHT/835887,CFHT,835887.0,835887p,36.49616654325292,-4.496362208088102,53766.2813655,MegaPrime,300.089,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-28T00:00:00.000,0.9787086932708392,36.11286033434039 -3.9963498763858345 36.986586800883074 -3.995377770450802 36.98869160064587 -4.990924770653722 36.11715723765936 -5.00056311603025 36.005144988484936 -4.9943088184697775 36.006118395894376 -4.001952823197857,0.18602409064070505,4.4221514508099995,53766.28483875231,image,0.0,ELIXIR,science,,0.0,,835887.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm06,2006-02-15T13:54:12.000,,,ivo://cadc.nrc.ca/CFHT?835887/835887p
caom:CFHT/835888,CFHT,835888.0,835888p,36.48998756854034,-4.502747990586557,53766.2854301,MegaPrime,300.077,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-28T00:00:00.000,0.9754890434165304,36.980267166502514 -4.003717015847187 36.9825294797799 -4.999132460113456 35.99910230691724 -5.00172830540741 35.9982395663976 -4.005735370465614,0.185916789594351,4.4221514508099995,53766.288903213426,image,0.0,ELIXIR,science,,0.0,,835888.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm06,2006-02-15T13:54:05.000,,,ivo://cadc.nrc.ca/CFHT?835888/835888p
caom:CFHT/835888,CFHT,835888.0,835888p,36.48998756854034,-4.502747990586557,53766.2854301,MegaPrime,300.077,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-28T00:00:00.000,0.9754890434165304,36.980267166502514 -4.003717015847187 36.9825294797799 -4.999132460113456 35.99910230691724 -5.00172830540741 35.9982395663976 -4.005735370465614,0.185916789594351,4.4221514508099995,53766.288903213426,image,0.0,ELIXIR,science,,0.0,,835888.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm06,2006-02-15T13:54:05.000,,,ivo://cadc.nrc.ca/CFHT?835888/835888p
caom:CFHT/835889,CFHT,835889.0,835889p,36.49874401734986,-4.520629606182212,53766.2895462,MegaPrime,300.074,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-28T00:00:00.000,0.9793057087203608,36.11490162091072 -4.02102717647034 36.990134910075554 -4.019188314947569 36.99055642875643 -5.015184871430252 36.11935259617307 -5.02554255836573 36.00758030847241 -5.017438140688197 36.00831328437947 -4.026931895143436,0.1860919837740002,4.4221514508099995,53766.2930192787,image,0.0,ELIXIR,science,,0.0,,835889.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm06,2006-02-15T13:52:40.000,,,ivo://cadc.nrc.ca/CFHT?835889/835889p
caom:CFHT/835889,CFHT,835889.0,835889p,36.49874401734986,-4.520629606182212,53766.2895462,MegaPrime,300.074,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-28T00:00:00.000,0.9793057087203608,36.11490162091072 -4.02102717647034 36.990134910075554 -4.019188314947569 36.99055642875643 -5.015184871430252 36.11935259617307 -5.02554255836573 36.00758030847241 -5.017438140688197 36.00831328437947 -4.026931895143436,0.1860919837740002,4.4221514508099995,53766.2930192787,image,0.0,ELIXIR,science,,0.0,,835889.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm06,2006-02-15T13:52:40.000,,,ivo://cadc.nrc.ca/CFHT?835889/835889p
caom:CFHT/835890,CFHT,835890.0,835890p,36.502518309221394,-4.486000335655845,53766.2936617,MegaPrime,300.059,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-28T00:00:00.000,0.9754104971709694,36.99276221690775 -3.9867991524401427 36.99495325035518 -4.982536330923337 36.011500246289515 -4.984721394442145 36.01076911712341 -3.9892470750918125,0.18603231355272987,4.4221514508099995,53766.29713460509,image,0.0,ELIXIR,science,,0.0,,835890.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm06,2006-02-15T13:52:42.000,,,ivo://cadc.nrc.ca/CFHT?835890/835890p
caom:CFHT/835890,CFHT,835890.0,835890p,36.502518309221394,-4.486000335655845,53766.2936617,MegaPrime,300.059,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-02-28T00:00:00.000,0.9754104971709694,36.99276221690775 -3.9867991524401427 36.99495325035518 -4.982536330923337 36.011500246289515 -4.984721394442145 36.01076911712341 -3.9892470750918125,0.18603231355272987,4.4221514508099995,53766.29713460509,image,0.0,ELIXIR,science,,0.0,,835890.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm06,2006-02-15T13:52:42.000,,,ivo://cadc.nrc.ca/CFHT?835890/835890p
